price,quantity,order_month,order_day,order_hour,shipping_delay_days,Cluster,Segment_Label
183.24,1,5,4,14,6,1,Low-Value Occasional Buyers
480.56,1,5,4,14,5,6,High-Value Fast Delivery Customers
460.04,2,5,4,14,7,5,Premium Customers (Delayed Shipping)
172.54,1,5,4,14,3,1,Low-Value Occasional Buyers
148.77,1,5,4,14,6,1,Low-Value Occasional Buyers
56.45,2,5,4,14,1,9,Low-Value Fast Delivery Buyers
499.93,4,5,4,14,5,2,Bulk Buyers (High Quantity)
328.58,2,5,4,14,2,6,High-Value Fast Delivery Customers
29.77,2,5,4,14,6,1,Low-Value Occasional Buyers
6.12,1,5,4,14,1,9,Low-Value Fast Delivery Buyers
149.03,2,5,4,14,3,1,Low-Value Occasional Buyers
467.99,1,5,4,14,1,6,High-Value Fast Delivery Customers
378.55,5,5,4,14,3,2,Bulk Buyers (High Quantity)
322.62,2,5,4,14,3,6,High-Value Fast Delivery Customers
496.06,2,5,4,14,2,6,High-Value Fast Delivery Customers
163.12,2,5,4,14,7,1,Low-Value Occasional Buyers
255.29,1,5,4,14,5,1,Low-Value Occasional Buyers
155.38,3,5,5,14,6,1,Low-Value Occasional Buyers
412.46,1,5,5,14,2,6,High-Value Fast Delivery Customers
196.43,2,5,5,14,5,1,Low-Value Occasional Buyers
217.91,3,5,5,14,3,6,High-Value Fast Delivery Customers
18.76,1,5,5,14,6,1,Low-Value Occasional Buyers
121.17,1,5,5,14,3,1,Low-Value Occasional Buyers
247.56,1,5,5,14,2,6,High-Value Fast Delivery Customers
487.6,3,5,5,14,5,2,Bulk Buyers (High Quantity)
219.99,2,5,5,14,1,6,High-Value Fast Delivery Customers
430.04,3,5,5,14,7,2,Bulk Buyers (High Quantity)
82.04,3,5,5,14,7,1,Low-Value Occasional Buyers
322.34,4,5,5,14,1,6,High-Value Fast Delivery Customers
257.12,4,5,5,14,1,8,Heavy Bulk Buyers
45.99,2,5,5,14,3,1,Low-Value Occasional Buyers
257.44,1,5,5,14,4,1,Low-Value Occasional Buyers
249.89,3,5,5,14,6,1,Low-Value Occasional Buyers
425.63,1,5,5,14,2,6,High-Value Fast Delivery Customers
377.64,1,5,5,14,4,6,High-Value Fast Delivery Customers
413.74,1,5,5,14,4,6,High-Value Fast Delivery Customers
37.28,1,5,5,14,6,1,Low-Value Occasional Buyers
101.33,1,5,5,14,4,1,Low-Value Occasional Buyers
29.41,1,5,5,14,1,9,Low-Value Fast Delivery Buyers
382.76,1,5,5,14,6,5,Premium Customers (Delayed Shipping)
449.77,3,5,5,14,6,2,Bulk Buyers (High Quantity)
49.13,1,5,5,14,2,9,Low-Value Fast Delivery Buyers
421.99,1,5,5,14,6,5,Premium Customers (Delayed Shipping)
235.02,2,5,5,14,4,1,Low-Value Occasional Buyers
146.2,3,5,5,14,2,9,Low-Value Fast Delivery Buyers
299.4,2,5,5,14,1,6,High-Value Fast Delivery Customers
330.57,1,5,5,14,7,5,Premium Customers (Delayed Shipping)
145.58,3,5,5,14,1,9,Low-Value Fast Delivery Buyers
28.67,1,5,5,14,3,1,Low-Value Occasional Buyers
141.57,2,5,5,14,2,9,Low-Value Fast Delivery Buyers
65.56,2,5,5,14,3,1,Low-Value Occasional Buyers
476.41,1,5,6,14,7,5,Premium Customers (Delayed Shipping)
111.63,3,5,6,14,4,1,Low-Value Occasional Buyers
340.11,2,5,6,14,4,6,High-Value Fast Delivery Customers
85.92,3,5,6,14,5,1,Low-Value Occasional Buyers
89.47,3,5,6,14,3,1,Low-Value Occasional Buyers
170.3,2,5,6,14,3,1,Low-Value Occasional Buyers
334.85,2,5,6,14,2,6,High-Value Fast Delivery Customers
234.24,1,5,6,14,7,1,Low-Value Occasional Buyers
359.14,1,5,6,14,6,5,Premium Customers (Delayed Shipping)
93.8,2,5,6,14,1,9,Low-Value Fast Delivery Buyers
370.65,4,5,6,14,6,2,Bulk Buyers (High Quantity)
326.45,3,5,6,14,5,2,Bulk Buyers (High Quantity)
366.81,2,5,6,14,6,5,Premium Customers (Delayed Shipping)
421.25,3,5,6,14,3,6,High-Value Fast Delivery Customers
297.85,6,5,6,14,5,8,Heavy Bulk Buyers
391.08,7,5,6,14,5,2,Bulk Buyers (High Quantity)
462.21,2,5,6,14,4,6,High-Value Fast Delivery Customers
262.9,1,5,6,14,3,6,High-Value Fast Delivery Customers
416.29,2,5,6,14,1,6,High-Value Fast Delivery Customers
465.93,1,5,6,14,2,6,High-Value Fast Delivery Customers
368.33,1,5,6,14,7,5,Premium Customers (Delayed Shipping)
116.91,3,5,6,14,2,9,Low-Value Fast Delivery Buyers
480.9,1,5,7,14,1,6,High-Value Fast Delivery Customers
409.75,3,5,7,14,6,2,Bulk Buyers (High Quantity)
15.14,1,5,7,14,3,1,Low-Value Occasional Buyers
340.35,1,5,7,14,5,5,Premium Customers (Delayed Shipping)
464.35,3,5,7,14,1,6,High-Value Fast Delivery Customers
309.4,1,5,7,14,3,6,High-Value Fast Delivery Customers
497.52,4,5,7,14,5,2,Bulk Buyers (High Quantity)
254.0,1,5,7,14,6,1,Low-Value Occasional Buyers
482.55,5,5,7,14,7,2,Bulk Buyers (High Quantity)
103.31,1,5,7,14,2,9,Low-Value Fast Delivery Buyers
316.68,1,5,7,14,2,6,High-Value Fast Delivery Customers
249.15,4,5,7,14,6,2,Bulk Buyers (High Quantity)
106.06,1,5,7,14,7,1,Low-Value Occasional Buyers
399.11,3,5,7,14,7,2,Bulk Buyers (High Quantity)
173.57,2,5,7,14,5,1,Low-Value Occasional Buyers
229.48,2,5,7,14,3,6,High-Value Fast Delivery Customers
341.05,3,5,7,14,1,6,High-Value Fast Delivery Customers
450.85,2,5,7,14,1,6,High-Value Fast Delivery Customers
322.8,1,5,7,14,3,6,High-Value Fast Delivery Customers
189.14,2,5,7,14,2,9,Low-Value Fast Delivery Buyers
166.11,1,5,7,14,3,1,Low-Value Occasional Buyers
268.11,4,5,7,14,6,2,Bulk Buyers (High Quantity)
162.03,1,5,7,14,6,1,Low-Value Occasional Buyers
38.34,4,5,7,14,3,8,Heavy Bulk Buyers
264.37,1,5,7,14,7,5,Premium Customers (Delayed Shipping)
449.57,2,5,7,14,6,5,Premium Customers (Delayed Shipping)
128.6,2,5,7,14,5,1,Low-Value Occasional Buyers
236.34,2,5,7,14,7,1,Low-Value Occasional Buyers
494.63,1,5,8,14,6,5,Premium Customers (Delayed Shipping)
447.59,2,5,8,14,6,5,Premium Customers (Delayed Shipping)
114.78,1,5,8,14,7,1,Low-Value Occasional Buyers
299.84,1,5,8,14,4,6,High-Value Fast Delivery Customers
135.27,6,5,8,14,1,8,Heavy Bulk Buyers
290.71,1,5,8,14,5,5,Premium Customers (Delayed Shipping)
251.16,4,5,8,14,7,2,Bulk Buyers (High Quantity)
36.17,2,5,8,14,5,1,Low-Value Occasional Buyers
326.38,3,5,8,14,1,6,High-Value Fast Delivery Customers
314.56,1,5,8,14,6,5,Premium Customers (Delayed Shipping)
122.83,2,5,8,14,3,1,Low-Value Occasional Buyers
282.5,2,5,8,14,4,6,High-Value Fast Delivery Customers
76.2,2,5,8,14,3,1,Low-Value Occasional Buyers
329.14,1,5,8,14,1,6,High-Value Fast Delivery Customers
397.24,1,5,8,14,7,5,Premium Customers (Delayed Shipping)
485.51,1,5,8,14,1,6,High-Value Fast Delivery Customers
435.15,3,5,8,14,5,2,Bulk Buyers (High Quantity)
406.01,4,5,8,14,1,6,High-Value Fast Delivery Customers
401.54,3,5,8,14,6,2,Bulk Buyers (High Quantity)
74.82,3,5,8,14,4,1,Low-Value Occasional Buyers
64.91,4,5,8,14,4,8,Heavy Bulk Buyers
403.85,2,5,8,14,5,6,High-Value Fast Delivery Customers
21.11,4,5,8,14,1,8,Heavy Bulk Buyers
401.11,1,5,8,14,6,5,Premium Customers (Delayed Shipping)
472.01,1,5,8,14,2,6,High-Value Fast Delivery Customers
456.07,2,5,9,14,2,6,High-Value Fast Delivery Customers
489.8,1,5,9,14,3,6,High-Value Fast Delivery Customers
400.66,1,5,9,14,4,6,High-Value Fast Delivery Customers
90.23,5,5,9,14,1,8,Heavy Bulk Buyers
280.15,1,5,9,14,1,6,High-Value Fast Delivery Customers
153.99,2,5,9,14,3,1,Low-Value Occasional Buyers
55.69,3,5,9,14,2,9,Low-Value Fast Delivery Buyers
51.91,1,5,9,14,1,9,Low-Value Fast Delivery Buyers
369.78,2,5,9,14,5,6,High-Value Fast Delivery Customers
472.5,4,5,9,14,1,6,High-Value Fast Delivery Customers
426.23,1,5,9,14,2,6,High-Value Fast Delivery Customers
410.43,4,5,9,14,5,2,Bulk Buyers (High Quantity)
498.09,2,5,9,14,4,6,High-Value Fast Delivery Customers
477.98,1,5,9,14,7,5,Premium Customers (Delayed Shipping)
381.6,3,5,9,14,7,2,Bulk Buyers (High Quantity)
45.01,1,5,9,14,3,1,Low-Value Occasional Buyers
369.61,1,5,9,14,4,6,High-Value Fast Delivery Customers
139.22,2,5,9,14,1,9,Low-Value Fast Delivery Buyers
14.57,1,5,9,14,4,1,Low-Value Occasional Buyers
401.83,1,5,9,14,5,5,Premium Customers (Delayed Shipping)
249.85,1,5,9,14,1,6,High-Value Fast Delivery Customers
353.01,2,5,9,14,7,5,Premium Customers (Delayed Shipping)
20.43,2,5,9,14,3,1,Low-Value Occasional Buyers
137.43,3,5,9,14,5,1,Low-Value Occasional Buyers
24.14,1,5,9,14,4,1,Low-Value Occasional Buyers
498.91,4,5,9,14,7,2,Bulk Buyers (High Quantity)
444.6,4,5,9,14,7,2,Bulk Buyers (High Quantity)
423.34,1,5,9,14,6,5,Premium Customers (Delayed Shipping)
229.1,2,5,9,14,7,1,Low-Value Occasional Buyers
268.84,6,5,10,14,4,8,Heavy Bulk Buyers
90.3,1,5,10,14,1,9,Low-Value Fast Delivery Buyers
182.12,1,5,10,14,5,1,Low-Value Occasional Buyers
421.02,1,5,10,14,5,5,Premium Customers (Delayed Shipping)
222.13,1,5,10,14,4,1,Low-Value Occasional Buyers
47.8,4,5,10,14,2,8,Heavy Bulk Buyers
6.53,2,5,10,14,6,1,Low-Value Occasional Buyers
364.03,1,5,10,14,3,6,High-Value Fast Delivery Customers
65.45,1,5,10,14,3,1,Low-Value Occasional Buyers
455.02,1,5,10,14,2,6,High-Value Fast Delivery Customers
445.9,2,5,10,14,7,5,Premium Customers (Delayed Shipping)
106.52,1,5,10,14,5,1,Low-Value Occasional Buyers
274.67,4,5,10,14,7,2,Bulk Buyers (High Quantity)
467.18,2,5,10,14,6,5,Premium Customers (Delayed Shipping)
475.02,3,5,10,14,4,6,High-Value Fast Delivery Customers
95.14,2,5,10,14,7,1,Low-Value Occasional Buyers
436.34,1,5,10,14,4,6,High-Value Fast Delivery Customers
203.72,1,5,10,14,3,6,High-Value Fast Delivery Customers
94.29,4,5,10,14,3,8,Heavy Bulk Buyers
275.86,1,5,10,14,4,6,High-Value Fast Delivery Customers
249.41,3,5,10,14,6,1,Low-Value Occasional Buyers
149.83,4,5,10,14,3,8,Heavy Bulk Buyers
109.35,2,5,10,14,5,1,Low-Value Occasional Buyers
67.76,1,5,10,14,3,1,Low-Value Occasional Buyers
418.95,1,5,10,14,4,6,High-Value Fast Delivery Customers
250.06,1,5,10,14,7,1,Low-Value Occasional Buyers
20.98,2,5,10,14,7,1,Low-Value Occasional Buyers
254.9,1,5,11,14,4,1,Low-Value Occasional Buyers
418.44,2,5,11,14,4,6,High-Value Fast Delivery Customers
342.02,2,5,11,14,1,6,High-Value Fast Delivery Customers
251.23,1,5,11,14,1,6,High-Value Fast Delivery Customers
375.96,3,5,11,14,7,2,Bulk Buyers (High Quantity)
342.56,1,5,11,14,6,5,Premium Customers (Delayed Shipping)
440.95,3,5,11,14,3,6,High-Value Fast Delivery Customers
33.66,1,5,11,14,1,9,Low-Value Fast Delivery Buyers
402.19,1,5,11,14,5,5,Premium Customers (Delayed Shipping)
84.69,3,5,11,14,2,9,Low-Value Fast Delivery Buyers
88.67,4,5,11,14,2,8,Heavy Bulk Buyers
497.62,2,5,11,14,5,6,High-Value Fast Delivery Customers
260.02,2,5,11,14,3,6,High-Value Fast Delivery Customers
397.81,1,5,11,14,7,5,Premium Customers (Delayed Shipping)
463.67,1,5,11,14,4,6,High-Value Fast Delivery Customers
178.81,3,5,11,14,3,1,Low-Value Occasional Buyers
288.13,2,5,11,14,2,6,High-Value Fast Delivery Customers
243.87,3,5,11,14,7,1,Low-Value Occasional Buyers
325.33,1,5,11,14,3,6,High-Value Fast Delivery Customers
212.0,3,5,11,14,6,1,Low-Value Occasional Buyers
141.19,2,5,11,14,3,1,Low-Value Occasional Buyers
119.56,1,5,11,14,2,9,Low-Value Fast Delivery Buyers
79.25,3,5,11,14,3,1,Low-Value Occasional Buyers
174.94,2,5,11,14,7,1,Low-Value Occasional Buyers
448.97,1,5,11,14,6,5,Premium Customers (Delayed Shipping)
203.15,1,5,11,14,5,1,Low-Value Occasional Buyers
345.39,3,5,11,14,1,6,High-Value Fast Delivery Customers
72.67,2,5,11,14,7,1,Low-Value Occasional Buyers
467.26,2,5,11,14,3,6,High-Value Fast Delivery Customers
459.2,5,5,11,14,2,8,Heavy Bulk Buyers
276.77,1,5,11,14,5,1,Low-Value Occasional Buyers
136.53,1,5,11,14,3,1,Low-Value Occasional Buyers
29.52,3,5,11,14,7,1,Low-Value Occasional Buyers
410.75,2,5,11,14,5,6,High-Value Fast Delivery Customers
307.84,1,5,11,14,5,5,Premium Customers (Delayed Shipping)
59.01,2,5,12,14,5,1,Low-Value Occasional Buyers
405.5,1,5,12,14,2,6,High-Value Fast Delivery Customers
37.98,3,5,12,14,3,1,Low-Value Occasional Buyers
278.82,1,5,12,14,1,6,High-Value Fast Delivery Customers
477.66,2,5,12,14,2,6,High-Value Fast Delivery Customers
480.98,1,5,12,14,6,5,Premium Customers (Delayed Shipping)
126.52,3,5,12,14,6,1,Low-Value Occasional Buyers
418.4,1,5,12,14,6,5,Premium Customers (Delayed Shipping)
105.77,3,5,12,14,4,1,Low-Value Occasional Buyers
233.06,3,5,12,14,2,6,High-Value Fast Delivery Customers
249.68,3,5,12,14,3,6,High-Value Fast Delivery Customers
350.16,3,5,12,14,4,6,High-Value Fast Delivery Customers
498.14,1,5,12,14,2,6,High-Value Fast Delivery Customers
479.38,4,5,12,14,2,6,High-Value Fast Delivery Customers
311.04,1,5,12,14,2,6,High-Value Fast Delivery Customers
76.76,1,5,12,14,5,1,Low-Value Occasional Buyers
225.16,3,5,12,14,4,1,Low-Value Occasional Buyers
417.13,1,5,12,14,1,6,High-Value Fast Delivery Customers
282.88,4,5,12,14,5,2,Bulk Buyers (High Quantity)
280.59,3,5,12,14,6,2,Bulk Buyers (High Quantity)
96.37,3,5,13,14,5,1,Low-Value Occasional Buyers
360.54,2,5,13,14,4,6,High-Value Fast Delivery Customers
25.11,4,5,13,14,7,1,Low-Value Occasional Buyers
390.92,3,5,13,14,7,2,Bulk Buyers (High Quantity)
64.86,4,5,13,14,5,8,Heavy Bulk Buyers
355.22,1,5,13,14,6,5,Premium Customers (Delayed Shipping)
496.15,5,5,13,14,1,8,Heavy Bulk Buyers
210.86,1,5,13,14,7,1,Low-Value Occasional Buyers
213.63,3,5,13,14,2,4,Mid-Value Fast Delivery Customers
215.15,2,5,13,14,6,1,Low-Value Occasional Buyers
453.55,4,5,13,14,1,6,High-Value Fast Delivery Customers
197.34,1,5,13,14,5,1,Low-Value Occasional Buyers
60.52,5,5,13,14,4,8,Heavy Bulk Buyers
159.41,3,5,13,14,1,4,Mid-Value Fast Delivery Customers
217.12,2,5,13,14,5,1,Low-Value Occasional Buyers
363.6,2,5,13,14,4,6,High-Value Fast Delivery Customers
329.93,1,5,13,14,7,5,Premium Customers (Delayed Shipping)
182.6,1,5,13,14,4,1,Low-Value Occasional Buyers
106.41,3,5,13,14,3,4,Mid-Value Fast Delivery Customers
159.04,1,5,13,14,2,4,Mid-Value Fast Delivery Customers
430.03,1,5,13,14,3,6,High-Value Fast Delivery Customers
86.46,3,5,13,14,2,4,Mid-Value Fast Delivery Customers
54.69,1,5,13,14,5,1,Low-Value Occasional Buyers
395.58,2,5,13,14,5,0,High-Value Customers (Delayed Shipping)
324.98,1,5,13,14,5,5,Premium Customers (Delayed Shipping)
219.84,1,5,13,14,1,4,Mid-Value Fast Delivery Customers
176.7,1,5,13,14,7,1,Low-Value Occasional Buyers
140.58,5,5,13,14,6,8,Heavy Bulk Buyers
215.44,2,5,13,14,1,4,Mid-Value Fast Delivery Customers
285.01,1,5,13,14,1,6,High-Value Fast Delivery Customers
256.42,3,5,13,14,1,6,High-Value Fast Delivery Customers
435.48,2,5,13,14,5,0,High-Value Customers (Delayed Shipping)
318.42,3,5,13,14,2,6,High-Value Fast Delivery Customers
175.59,4,5,14,14,6,8,Heavy Bulk Buyers
177.61,3,5,14,14,3,4,Mid-Value Fast Delivery Customers
88.13,3,5,14,14,6,1,Low-Value Occasional Buyers
237.25,1,5,14,14,1,4,Mid-Value Fast Delivery Customers
86.91,1,5,14,14,2,4,Mid-Value Fast Delivery Customers
24.67,3,5,14,14,5,1,Low-Value Occasional Buyers
101.84,1,5,14,14,1,4,Mid-Value Fast Delivery Customers
357.53,2,5,14,14,1,6,High-Value Fast Delivery Customers
460.93,4,5,14,14,6,2,Bulk Buyers (High Quantity)
268.47,1,5,14,14,5,1,Low-Value Occasional Buyers
430.14,1,5,14,14,1,6,High-Value Fast Delivery Customers
476.02,2,5,14,14,5,0,High-Value Customers (Delayed Shipping)
351.71,3,5,14,14,3,6,High-Value Fast Delivery Customers
72.21,1,5,14,14,2,4,Mid-Value Fast Delivery Customers
83.19,1,5,14,14,6,1,Low-Value Occasional Buyers
426.74,4,5,14,14,2,6,High-Value Fast Delivery Customers
371.5,1,5,14,14,4,6,High-Value Fast Delivery Customers
346.89,3,5,14,14,6,2,Bulk Buyers (High Quantity)
217.03,2,5,14,14,5,1,Low-Value Occasional Buyers
360.87,1,5,14,14,6,0,High-Value Customers (Delayed Shipping)
343.43,1,5,14,14,2,6,High-Value Fast Delivery Customers
466.58,1,5,14,14,1,6,High-Value Fast Delivery Customers
442.5,1,5,14,14,1,6,High-Value Fast Delivery Customers
495.87,2,5,14,14,7,0,High-Value Customers (Delayed Shipping)
320.13,2,5,14,14,1,6,High-Value Fast Delivery Customers
72.16,1,5,14,14,5,1,Low-Value Occasional Buyers
327.88,1,5,14,14,5,0,High-Value Customers (Delayed Shipping)
323.88,2,5,15,14,3,6,High-Value Fast Delivery Customers
200.84,3,5,15,14,2,4,Mid-Value Fast Delivery Customers
137.91,3,5,15,14,5,1,Low-Value Occasional Buyers
364.82,4,5,15,14,6,2,Bulk Buyers (High Quantity)
302.69,4,5,15,14,1,8,Heavy Bulk Buyers
312.24,4,5,15,14,5,2,Bulk Buyers (High Quantity)
472.94,1,5,15,14,4,6,High-Value Fast Delivery Customers
276.36,2,5,15,14,1,6,High-Value Fast Delivery Customers
487.79,4,5,15,14,2,6,High-Value Fast Delivery Customers
464.7,1,5,15,14,6,0,High-Value Customers (Delayed Shipping)
91.25,1,5,15,14,3,4,Mid-Value Fast Delivery Customers
294.4,1,5,15,14,4,6,High-Value Fast Delivery Customers
325.98,3,5,15,14,7,2,Bulk Buyers (High Quantity)
257.83,1,5,15,14,4,6,High-Value Fast Delivery Customers
434.68,3,5,15,14,7,0,High-Value Customers (Delayed Shipping)
213.28,1,5,15,14,5,1,Low-Value Occasional Buyers
67.8,1,5,15,14,7,1,Low-Value Occasional Buyers
305.63,2,5,15,14,1,6,High-Value Fast Delivery Customers
158.44,3,5,15,14,2,4,Mid-Value Fast Delivery Customers
118.79,3,5,15,14,6,1,Low-Value Occasional Buyers
163.26,2,5,15,14,2,4,Mid-Value Fast Delivery Customers
191.25,1,5,15,14,7,1,Low-Value Occasional Buyers
230.36,1,5,15,14,5,1,Low-Value Occasional Buyers
240.57,3,5,15,14,2,4,Mid-Value Fast Delivery Customers
281.84,2,5,15,14,6,0,High-Value Customers (Delayed Shipping)
365.46,1,5,16,14,3,6,High-Value Fast Delivery Customers
373.87,2,5,16,14,1,6,High-Value Fast Delivery Customers
454.02,2,5,16,14,4,6,High-Value Fast Delivery Customers
263.97,1,5,16,14,2,4,Mid-Value Fast Delivery Customers
304.62,4,5,16,14,5,2,Bulk Buyers (High Quantity)
15.26,1,5,16,14,3,4,Mid-Value Fast Delivery Customers
307.56,5,5,16,14,2,8,Heavy Bulk Buyers
80.69,1,5,16,14,5,1,Low-Value Occasional Buyers
483.95,2,5,16,14,1,6,High-Value Fast Delivery Customers
442.32,2,5,16,14,3,6,High-Value Fast Delivery Customers
425.41,1,5,16,14,2,6,High-Value Fast Delivery Customers
498.76,1,5,16,14,1,6,High-Value Fast Delivery Customers
237.9,1,5,16,14,1,4,Mid-Value Fast Delivery Customers
13.93,2,5,16,14,7,1,Low-Value Occasional Buyers
265.0,2,5,16,14,7,0,High-Value Customers (Delayed Shipping)
137.92,1,5,16,14,1,4,Mid-Value Fast Delivery Customers
82.53,1,5,16,14,7,1,Low-Value Occasional Buyers
85.34,1,5,16,14,1,4,Mid-Value Fast Delivery Customers
451.95,4,5,16,14,7,2,Bulk Buyers (High Quantity)
354.18,1,5,16,14,6,0,High-Value Customers (Delayed Shipping)
119.45,3,5,16,14,5,1,Low-Value Occasional Buyers
110.53,3,5,16,14,2,4,Mid-Value Fast Delivery Customers
261.29,4,5,16,14,3,8,Heavy Bulk Buyers
238.59,2,5,16,14,4,4,Mid-Value Fast Delivery Customers
132.45,2,5,16,14,4,1,Low-Value Occasional Buyers
195.51,3,5,16,14,6,1,Low-Value Occasional Buyers
306.0,3,5,16,14,1,6,High-Value Fast Delivery Customers
373.63,1,5,16,14,3,6,High-Value Fast Delivery Customers
92.4,1,5,16,14,5,1,Low-Value Occasional Buyers
412.49,3,5,16,14,5,0,High-Value Customers (Delayed Shipping)
266.17,1,5,17,14,5,0,High-Value Customers (Delayed Shipping)
283.06,3,5,17,14,2,4,Mid-Value Fast Delivery Customers
213.16,1,5,17,14,4,4,Mid-Value Fast Delivery Customers
318.54,1,5,17,14,6,0,High-Value Customers (Delayed Shipping)
340.96,2,5,17,14,7,0,High-Value Customers (Delayed Shipping)
413.09,2,5,17,14,6,0,High-Value Customers (Delayed Shipping)
121.25,3,5,17,14,4,8,Heavy Bulk Buyers
40.25,3,5,17,14,7,1,Low-Value Occasional Buyers
417.09,3,5,17,14,5,0,High-Value Customers (Delayed Shipping)
385.66,1,5,17,14,4,0,High-Value Customers (Delayed Shipping)
402.92,1,5,17,14,4,0,High-Value Customers (Delayed Shipping)
266.46,2,5,17,14,3,4,Mid-Value Fast Delivery Customers
493.17,3,5,17,14,3,6,High-Value Fast Delivery Customers
320.85,2,5,17,14,3,6,High-Value Fast Delivery Customers
498.22,2,5,17,14,2,6,High-Value Fast Delivery Customers
420.15,3,5,17,14,5,0,High-Value Customers (Delayed Shipping)
363.14,1,5,17,14,6,0,High-Value Customers (Delayed Shipping)
200.83,1,5,17,14,1,4,Mid-Value Fast Delivery Customers
404.04,1,5,17,14,4,0,High-Value Customers (Delayed Shipping)
253.64,1,5,17,14,7,0,High-Value Customers (Delayed Shipping)
309.71,1,5,17,14,7,0,High-Value Customers (Delayed Shipping)
284.18,4,5,17,14,7,2,Bulk Buyers (High Quantity)
336.96,3,5,17,14,3,6,High-Value Fast Delivery Customers
406.1,1,5,18,14,1,6,High-Value Fast Delivery Customers
5.63,6,5,18,14,1,8,Heavy Bulk Buyers
208.38,3,5,18,14,7,0,High-Value Customers (Delayed Shipping)
454.56,4,5,18,14,7,2,Bulk Buyers (High Quantity)
456.01,1,5,18,14,5,0,High-Value Customers (Delayed Shipping)
117.36,2,5,18,14,7,1,Low-Value Occasional Buyers
146.85,1,5,18,14,5,1,Low-Value Occasional Buyers
24.83,2,5,18,14,4,4,Mid-Value Fast Delivery Customers
239.26,2,5,18,14,2,4,Mid-Value Fast Delivery Customers
132.61,4,5,18,14,3,8,Heavy Bulk Buyers
313.97,1,5,18,14,1,4,Mid-Value Fast Delivery Customers
332.72,3,5,18,14,3,6,High-Value Fast Delivery Customers
257.75,1,5,18,14,3,4,Mid-Value Fast Delivery Customers
248.43,1,5,18,14,6,0,High-Value Customers (Delayed Shipping)
145.54,1,5,18,14,7,3,Low-Value Late-Season Buyers
48.83,1,5,18,14,5,1,Low-Value Occasional Buyers
331.47,2,5,18,14,1,6,High-Value Fast Delivery Customers
36.46,2,5,18,14,3,4,Mid-Value Fast Delivery Customers
55.0,1,5,18,14,4,4,Mid-Value Fast Delivery Customers
481.87,1,5,18,14,6,0,High-Value Customers (Delayed Shipping)
214.49,2,5,18,14,4,4,Mid-Value Fast Delivery Customers
261.98,4,5,18,14,3,8,Heavy Bulk Buyers
385.82,4,5,18,14,7,2,Bulk Buyers (High Quantity)
353.95,2,5,18,14,7,0,High-Value Customers (Delayed Shipping)
383.16,7,5,18,14,2,8,Heavy Bulk Buyers
69.13,1,5,18,14,6,1,Low-Value Occasional Buyers
318.66,3,5,19,14,4,0,High-Value Customers (Delayed Shipping)
241.17,2,5,19,14,3,4,Mid-Value Fast Delivery Customers
112.75,1,5,19,14,1,4,Mid-Value Fast Delivery Customers
92.58,4,5,19,14,6,8,Heavy Bulk Buyers
132.71,1,5,19,14,4,4,Mid-Value Fast Delivery Customers
137.99,1,5,19,14,6,3,Low-Value Late-Season Buyers
453.55,3,5,19,14,4,0,High-Value Customers (Delayed Shipping)
361.02,1,5,19,14,2,6,High-Value Fast Delivery Customers
217.15,2,5,19,14,4,4,Mid-Value Fast Delivery Customers
21.9,2,5,19,14,7,3,Low-Value Late-Season Buyers
34.43,2,5,19,14,1,4,Mid-Value Fast Delivery Customers
129.03,1,5,19,14,3,4,Mid-Value Fast Delivery Customers
147.95,1,5,19,14,1,4,Mid-Value Fast Delivery Customers
315.05,6,5,19,14,5,8,Heavy Bulk Buyers
103.43,2,5,19,14,6,3,Low-Value Late-Season Buyers
373.57,1,5,19,14,2,6,High-Value Fast Delivery Customers
339.67,1,5,19,14,5,0,High-Value Customers (Delayed Shipping)
115.12,1,5,19,14,1,4,Mid-Value Fast Delivery Customers
